dog	code	pop	pct
10595	185	Pekingese	0.0379
10595	204	Pug	0.0128
10595	228	Shih Tzu	0.099
10595	196	Poodle (Toy)	0.0127
105965	212	Rhodesian Ridgeback	0.9989
105990	49	Boston Terrier	0.0122
105990	153	Labrador Retriever	0.0179
105990	214	Rottweiler	0.0865
105990	77	Chinook	0.0185
105990	92	Doberman Pinscher	0.8157
105990	230	Siberian Husky	0.0161
105990	263	Vizsla	0.0121
106003	153	Labrador Retriever	0.9763
106003	245	Staffordshire Bull Terrier	0.0164
106006	114	German Shepherd Dog	0.0165
106006	81	Cocker Spaniel	0.0665
106006	11	American Pitbull Terrier	0.0835
106006	74	Chihuahua	0.0158
106006	194	Pomeranian	0.0207
106006	196	Poodle (Toy)	0.0362
106006	27	Beagle	0.1475
106006	51	Boxer	0.0609
106006	120	Golden Retriever	0.0284
106006	141	Jack Russell Terrier	0.027
106006	153	Labrador Retriever	0.0758
106006	181	Old English Sheepdog	0.012
106006	78	Chow Chow	0.0258
106006	202	Portuguese Water Dog	0.0136
106006	262	Village Dog	0.0177
106006	60	Bull Terrier	0.0155
106006	101	English Springer Spaniel	0.1154
106006	168	Miniature Schnauzer	0.0132
106006	88	Dalmatian	0.0285
106006	139	Irish Wolfhound	0.0155
106006	221	Schipperke	0.0104
106011	114	German Shepherd Dog	0.0172
106011	11	American Pitbull Terrier	0.0647
106011	276	Yorkshire Terrier	0.0147
106011	16	Australian Cattle Dog	0.5652
106011	141	Jack Russell Terrier	0.0322
106011	153	Labrador Retriever	0.1094
106011	230	Siberian Husky	0.0264
106011	226	Shetland Sheepdog	0.0155
106011	124	Great Pyrenees	0.0754
106011	110	French Bulldog	0.0128
106039	114	German Shepherd Dog	0.0153
106039	11	American Pitbull Terrier	0.033
106039	74	Chihuahua	0.0103
106039	87	Dachshund	0.018
106039	16	Australian Cattle Dog	0.1904
106039	18	Australian Shepherd	0.0401
106039	27	Beagle	0.011
106039	46	Border Collie	0.074
106039	124	Great Pyrenees	0.5231
106039	92	Doberman Pinscher	0.0211
106041	212	Rhodesian Ridgeback	0.9989
106046	114	German Shepherd Dog	0.0326
106046	11	American Pitbull Terrier	0.0168
106046	33	Belgian Sheepdog	0.0117
106046	51	Boxer	0.0978
106046	120	Golden Retriever	0.0539
106046	153	Labrador Retriever	0.0382
106046	230	Siberian Husky	0.0182
106046	78	Chow Chow	0.0202
106046	124	Great Pyrenees	0.3988
106046	214	Rottweiler	0.2091
106075	158	Leonberger	0.0109
106075	51	Boxer	0.0179
106075	11	American Pitbull Terrier	0.3685
106075	16	Australian Cattle Dog	0.4652
106075	153	Labrador Retriever	0.0352
106075	120	Golden Retriever	0.0108
106075	33	Belgian Sheepdog	0.0166
106075	62	Bullmastiff	0.0299
10608	11	American Pitbull Terrier	0.12
10608	114	German Shepherd Dog	0.0155
10608	4	Akita	0.0188
10608	78	Chow Chow	0.0725
10608	87	Dachshund	0.0112
10608	120	Golden Retriever	0.0114
10608	214	Rottweiler	0.5033
10608	245	Staffordshire Bull Terrier	0.0715
10608	262	Village Dog	0.0237
106081	185	Pekingese	0.0523
106081	204	Pug	0.9466
106090	18	Australian Shepherd	0.9248
106090	46	Border Collie	0.0237
106090	120	Golden Retriever	0.0122
106143	25	Basset Hound	0.9989
106160	120	Golden Retriever	0.1261
106160	195	Poodle	0.8728
106181	186	Pembroke Welsh Corgi	0.9989
106194	168	Miniature Schnauzer	0.9986
106196	123	Great Dane	0.9989
106200	32	Belgian Malinois	0.0544
106200	114	German Shepherd Dog	0.1004
106200	11	American Pitbull Terrier	0.2109
106200	196	Poodle (Toy)	0.0125
106200	16	Australian Cattle Dog	0.017
106200	27	Beagle	0.0504
106200	46	Border Collie	0.0138
106200	120	Golden Retriever	0.1094
106200	153	Labrador Retriever	0.1325
106200	181	Old English Sheepdog	0.0202
106200	78	Chow Chow	0.0205
106200	202	Portuguese Water Dog	0.0105
106200	243	St. Bernard	0.0169
106200	123	Great Dane	0.0885
106200	255	Tibetan Terrier	0.01
106201	11	American Pitbull Terrier	0.0148
106201	16	Australian Cattle Dog	0.1948
106201	74	Chihuahua	0.0202
106201	87	Dachshund	0.0186
106201	194	Pomeranian	0.0173
106201	81	Cocker Spaniel	0.1008
106201	27	Beagle	0.0156
106201	153	Labrador Retriever	0.2547
106201	114	German Shepherd Dog	0.0321
106201	78	Chow Chow	0.06
106201	212	Rhodesian Ridgeback	0.0161
106201	120	Golden Retriever	0.0336
106201	154	Lagotto Romagnolo	0.011
106201	177	Norwegian Elkhound	0.0133
106201	264	Weimaraner	0.0145
10621	11	American Pitbull Terrier	0.3182
10621	27	Beagle	0.0234
10621	46	Border Collie	0.0398
10621	51	Boxer	0.0141
10621	78	Chow Chow	0.031
10621	114	German Shepherd Dog	0.0464
10621	124	Great Pyrenees	0.0141
10621	141	Jack Russell Terrier	0.0326
10621	153	Labrador Retriever	0.0233
10621	16	Australian Cattle Dog	0.0354
10621	18	Australian Shepherd	0.0222
10621	82	Collie	0.0138
10621	87	Dachshund	0.0102
10621	49	Boston Terrier	0.0261
10621	186	Pembroke Welsh Corgi	0.0174
10621	60	Bull Terrier	0.0243
10621	61	Bulldog	0.0279
10621	181	Old English Sheepdog	0.014
10621	245	Staffordshire Bull Terrier	0.1062
10621	262	Village Dog	0.0194
106224	120	Golden Retriever	0.9989
106238	120	Golden Retriever	0.0127
106238	226	Shetland Sheepdog	0.0311
106238	18	Australian Shepherd	0.1335
106238	153	Labrador Retriever	0.2868
106238	3	Airedale Terrier	0.0193
106238	27	Beagle	0.2659
106238	74	Chihuahua	0.0361
106238	87	Dachshund	0.0101
106238	92	Doberman Pinscher	0.0129
106238	115	German Shorthaired Pointer	0.0109
106238	130	Havanese	0.015
106251	11	American Pitbull Terrier	0.1902
106251	51	Boxer	0.1629
106251	82	Collie	0.0173
106251	61	Bulldog	0.3789
106251	173	Newfoundland	0.0226
106251	62	Bullmastiff	0.0292
106251	49	Boston Terrier	0.0507
106251	100	English Setter	0.0124
106251	110	French Bulldog	0.0191
106261	87	Dachshund	0.014
106261	16	Australian Cattle Dog	0.1322
106261	18	Australian Shepherd	0.1863
106261	27	Beagle	0.0131
106261	46	Border Collie	0.0119
106261	120	Golden Retriever	0.1667
106261	153	Labrador Retriever	0.011
106261	78	Chow Chow	0.0172
106261	226	Shetland Sheepdog	0.0382
106261	195	Poodle	0.3415
106263	196	Poodle (Toy)	0.4969
106263	120	Golden Retriever	0.502
106275	81	Cocker Spaniel	0.0138
106275	120	Golden Retriever	0.0367
106275	153	Labrador Retriever	0.1481
106275	168	Miniature Schnauzer	0.0116
106275	196	Poodle (Toy)	0.0256
106275	92	Doberman Pinscher	0.0106
106275	11	American Pitbull Terrier	0.1211
106275	16	Australian Cattle Dog	0.0257
106275	18	Australian Shepherd	0.0217
106275	27	Beagle	0.0324
106275	46	Border Collie	0.015
106275	114	German Shepherd Dog	0.0687
106275	158	Leonberger	0.0166
106275	32	Belgian Malinois	0.0198
106275	78	Chow Chow	0.1107
106275	130	Havanese	0.0121
106275	139	Irish Wolfhound	0.0142
106275	140	Italian Greyhound	0.013
106275	164	Mastiff	0.0129
106275	180	Nova Scotia Duck Tolling Retriever	0.0144
106275	183	Papillon	0.012
106275	194	Pomeranian	0.0212
106275	214	Rottweiler	0.0179
106275	219	Samoyed	0.0204
106275	228	Shih Tzu	0.0199
106275	262	Village Dog	0.0376
106280	81	Cocker Spaniel	0.0933
106280	11	American Pitbull Terrier	0.2066
106280	276	Yorkshire Terrier	0.0275
106280	16	Australian Cattle Dog	0.0375
106280	51	Boxer	0.0154
106280	82	Collie	0.0168
106280	61	Bulldog	0.0134
106280	153	Labrador Retriever	0.015
106280	78	Chow Chow	0.0157
106280	161	Maltese	0.0135
106280	168	Miniature Schnauzer	0.385
106280	49	Boston Terrier	0.0109
106280	3	Airedale Terrier	0.0114
106296	114	German Shepherd Dog	0.0149
106296	11	American Pitbull Terrier	0.2595
106296	74	Chihuahua	0.0227
106296	87	Dachshund	0.0108
106296	154	Lagotto Romagnolo	0.0137
106296	204	Pug	0.0118
106296	246	Standard Schnauzer	0.0138
106296	196	Poodle (Toy)	0.033
106296	46	Border Collie	0.0145
106296	51	Boxer	0.158
106296	120	Golden Retriever	0.0272
106296	141	Jack Russell Terrier	0.0175
106296	167	Miniature Pinscher	0.3555
106304	46	Border Collie	0.9988
106316	32	Belgian Malinois	0.0152
106316	158	Leonberger	0.0126
106316	11	American Pitbull Terrier	0.0337
106316	87	Dachshund	0.0247
106316	154	Lagotto Romagnolo	0.0128
106316	196	Poodle (Toy)	0.021
106316	276	Yorkshire Terrier	0.0158
106316	16	Australian Cattle Dog	0.08
106316	18	Australian Shepherd	0.0444
106316	27	Beagle	0.0217
106316	46	Border Collie	0.321
106316	141	Jack Russell Terrier	0.02
106316	181	Old English Sheepdog	0.0345
106316	226	Shetland Sheepdog	0.0158
106316	202	Portuguese Water Dog	0.0112
106316	280	English Shepherd	0.0361
106316	186	Pembroke Welsh Corgi	0.0314
106316	195	Poodle	0.0178
106316	126	Greyhound	0.0184
106316	123	Great Dane	0.0133
106316	47	Border Terrier	0.0114
106316	63	Cairn Terrier	0.0194
106316	28	Bearded Collie	0.0296
106319	120	Golden Retriever	0.3126
106319	195	Poodle	0.6863
106330	11	American Pitbull Terrier	0.0343
106330	27	Beagle	0.0337
106330	46	Border Collie	0.1249
106330	87	Dachshund	0.0171
106330	126	Greyhound	0.0183
106330	181	Old English Sheepdog	0.0104
106330	186	Pembroke Welsh Corgi	0.2748
106330	276	Yorkshire Terrier	0.0176
106330	81	Cocker Spaniel	0.018
106330	16	Australian Cattle Dog	0.0256
106330	18	Australian Shepherd	0.0381
106330	28	Bearded Collie	0.0189
106330	36	Berger Picard	0.011
106330	62	Bullmastiff	0.018
106330	82	Collie	0.0288
106330	110	French Bulldog	0.0143
106330	141	Jack Russell Terrier	0.0686
106330	194	Pomeranian	0.0208
106330	202	Portuguese Water Dog	0.022
106330	223	Scottish Terrier	0.016
106330	226	Shetland Sheepdog	0.0347
106330	196	Poodle (Toy)	0.0101
106330	263	Vizsla	0.0233
106335	153	Labrador Retriever	0.9989
106373	27	Beagle	0.8564
106373	57	Brittany	0.1425
106377	153	Labrador Retriever	0.9988
106404	81	Cocker Spaniel	0.0123
106404	120	Golden Retriever	0.0105
106404	153	Labrador Retriever	0.0323
106404	195	Poodle	0.0166
106404	92	Doberman Pinscher	0.0904
106404	49	Boston Terrier	0.0344
106404	11	American Pitbull Terrier	0.2205
106404	82	Collie	0.0207
106404	280	English Shepherd	0.0103
106404	114	German Shepherd Dog	0.0117
106404	230	Siberian Husky	0.0691
106404	33	Belgian Sheepdog	0.0122
106404	141	Jack Russell Terrier	0.0136
106404	78	Chow Chow	0.0517
106404	262	Village Dog	0.0136
106404	51	Boxer	0.1843
106404	62	Bullmastiff	0.0107
106404	77	Chinook	0.0101
106404	101	English Springer Spaniel	0.0154
106404	202	Portuguese Water Dog	0.0138
106404	245	Staffordshire Bull Terrier	0.0774
106410	81	Cocker Spaniel	0.1181
106410	11	American Pitbull Terrier	0.034
106410	33	Belgian Sheepdog	0.0114
106410	74	Chihuahua	0.0248
106410	87	Dachshund	0.0252
106410	154	Lagotto Romagnolo	0.0212
106410	194	Pomeranian	0.0145
106410	196	Poodle (Toy)	0.024
106410	276	Yorkshire Terrier	0.0255
106410	25	Basset Hound	0.0165
106410	27	Beagle	0.0147
106410	46	Border Collie	0.0142
106410	115	German Shorthaired Pointer	0.0604
106410	120	Golden Retriever	0.0211
106410	141	Jack Russell Terrier	0.0568
106410	153	Labrador Retriever	0.0313
106410	226	Shetland Sheepdog	0.0158
106410	70	Cavalier King Charles Spaniel	0.0399
106410	202	Portuguese Water Dog	0.0129
106410	98	English Cocker Spaniel	0.0437
106410	214	Rottweiler	0.013
106410	101	English Springer Spaniel	0.0531
106410	167	Miniature Pinscher	0.0177
106410	168	Miniature Schnauzer	0.0145
106410	50	Bouvier des Flandres	0.0126
106410	57	Brittany	0.0357
106410	88	Dalmatian	0.0201
106410	123	Great Dane	0.0134
106410	100	English Setter	0.0103
106410	263	Vizsla	0.02
106410	73	Chesapeake Bay Retriever	0.0442
106410	121	Gordon Setter	0.0265
106446	46	Border Collie	0.9989
106453	230	Siberian Husky	0.9989
106459	228	Shih Tzu	0.9989
10647	51	Boxer	0.0152
10647	114	German Shepherd Dog	0.0626
10647	153	Labrador Retriever	0.5793
10647	214	Rottweiler	0.0952
10647	230	Siberian Husky	0.0163
10647	32	Belgian Malinois	0.0235
10647	100	English Setter	0.0133
10647	202	Portuguese Water Dog	0.0301
10647	74	Chihuahua	0.0295
10647	101	English Springer Spaniel	0.013
10647	173	Newfoundland	0.0162
106472	46	Border Collie	0.9989
106479	11	American Pitbull Terrier	0.4534
106479	51	Boxer	0.5211
106479	61	Bulldog	0.0107
106480	32	Belgian Malinois	0.0172
106480	114	German Shepherd Dog	0.0363
106480	11	American Pitbull Terrier	0.0561
106480	87	Dachshund	0.0238
106480	16	Australian Cattle Dog	0.0118
106480	18	Australian Shepherd	0.0109
106480	51	Boxer	0.011
106480	82	Collie	0.0173
106480	61	Bulldog	0.0277
106480	115	German Shorthaired Pointer	0.0135
106480	153	Labrador Retriever	0.0299
106480	230	Siberian Husky	0.5498
106480	78	Chow Chow	0.0154
106480	214	Rottweiler	0.0294
106480	60	Bull Terrier	0.0112
106480	92	Doberman Pinscher	0.0558
106497	16	Australian Cattle Dog	0.9989
10650	255	Tibetan Terrier	0.9989
106500	74	Chihuahua	0.0203
106500	16	Australian Cattle Dog	0.0897
106500	18	Australian Shepherd	0.2411
106500	46	Border Collie	0.3198
106500	82	Collie	0.0384
106500	61	Bulldog	0.0107
106500	120	Golden Retriever	0.017
106500	173	Newfoundland	0.0114
106500	280	English Shepherd	0.0467
106500	101	English Springer Spaniel	0.0147
106500	212	Rhodesian Ridgeback	0.0113
106500	263	Vizsla	0.0117
106511	110	French Bulldog	0.0111
106511	196	Poodle (Toy)	0.0514
106511	11	American Pitbull Terrier	0.1051
106511	16	Australian Cattle Dog	0.1172
106511	27	Beagle	0.0153
106511	114	German Shepherd Dog	0.224
106511	61	Bulldog	0.0136
106511	262	Village Dog	0.0162
106511	62	Bullmastiff	0.0141
106511	154	Lagotto Romagnolo	0.014
106511	230	Siberian Husky	0.2827
106519	243	St. Bernard	0.4822
106519	92	Doberman Pinscher	0.5167
10652	16	Australian Cattle Dog	0.481
10652	46	Border Collie	0.0739
10652	74	Chihuahua	0.4054
10652	179	Norwich Terrier	0.0116
10652	214	Rottweiler	0.0137
106538	11	American Pitbull Terrier	0.0502
106538	114	German Shepherd Dog	0.7941
106538	27	Beagle	0.0424
106538	221	Schipperke	0.0137
106538	245	Staffordshire Bull Terrier	0.0234
106560	196	Poodle (Toy)	0.9989
106569	114	German Shepherd Dog	0.0446
106569	158	Leonberger	0.0155
106569	11	American Pitbull Terrier	0.1193
106569	33	Belgian Sheepdog	0.0124
106569	74	Chihuahua	0.0438
106569	87	Dachshund	0.0436
106569	276	Yorkshire Terrier	0.0321
106569	16	Australian Cattle Dog	0.0194
106569	25	Basset Hound	0.0167
106569	27	Beagle	0.1359
106569	42	Bloodhound	0.0274
106569	51	Boxer	0.0118
106569	82	Collie	0.0223
106569	61	Bulldog	0.0248
106569	115	German Shorthaired Pointer	0.0245
106569	120	Golden Retriever	0.029
106569	140	Italian Greyhound	0.0117
106569	153	Labrador Retriever	0.06
106569	181	Old English Sheepdog	0.0101
106569	173	Newfoundland	0.0102
106569	202	Portuguese Water Dog	0.0114
106569	161	Maltese	0.0189
106569	186	Pembroke Welsh Corgi	0.0114
106569	60	Bull Terrier	0.0129
106569	101	English Springer Spaniel	0.0102
106569	195	Poodle	0.0148
106569	126	Greyhound	0.0207
106569	88	Dalmatian	0.011
106569	110	French Bulldog	0.0105
106569	73	Chesapeake Bay Retriever	0.01
106570	110	French Bulldog	0.9989
106585	11	American Pitbull Terrier	0.6892
106585	51	Boxer	0.034
106585	141	Jack Russell Terrier	0.0145
106585	153	Labrador Retriever	0.0321
106585	78	Chow Chow	0.0286
106585	214	Rottweiler	0.0313
106585	49	Boston Terrier	0.0119
106585	245	Staffordshire Bull Terrier	0.0884
106596	46	Border Collie	0.9989
106606	92	Doberman Pinscher	0.9989
106610	51	Boxer	0.0819
106610	11	American Pitbull Terrier	0.3114
106610	16	Australian Cattle Dog	0.1771
106610	27	Beagle	0.0131
106610	115	German Shorthaired Pointer	0.0109
106610	153	Labrador Retriever	0.0325
106610	18	Australian Shepherd	0.0299
106610	78	Chow Chow	0.0401
106610	61	Bulldog	0.0155
106610	212	Rhodesian Ridgeback	0.0109
106610	120	Golden Retriever	0.0158
106610	92	Doberman Pinscher	0.0202
106610	214	Rottweiler	0.0499
106610	62	Bullmastiff	0.014
106610	5	Alaskan Malamute	0.0132
106610	100	English Setter	0.0137
106610	202	Portuguese Water Dog	0.0122
106612	120	Golden Retriever	0.2027
106612	195	Poodle	0.4323
106612	196	Poodle (Toy)	0.3075
106612	27	Beagle	0.0105
106612	57	Brittany	0.0119
106653	153	Labrador Retriever	0.9989
106659	262	Village Dog	0.3126
106659	227	Shiba Inu	0.0251
106659	4	Akita	0.6612
106670	32	Belgian Malinois	0.0261
106670	114	German Shepherd Dog	0.2256
106670	81	Cocker Spaniel	0.019
106670	11	American Pitbull Terrier	0.1245
106670	74	Chihuahua	0.0313
106670	87	Dachshund	0.0109
106670	196	Poodle (Toy)	0.0119
106670	276	Yorkshire Terrier	0.0104
106670	16	Australian Cattle Dog	0.014
106670	46	Border Collie	0.039
106670	51	Boxer	0.0261
106670	82	Collie	0.011
106670	120	Golden Retriever	0.013
106670	153	Labrador Retriever	0.1008
106670	230	Siberian Husky	0.0714
106670	78	Chow Chow	0.0242
106670	202	Portuguese Water Dog	0.0127
106670	280	English Shepherd	0.0164
106670	212	Rhodesian Ridgeback	0.0183
106670	168	Miniature Schnauzer	0.0278
106670	49	Boston Terrier	0.0218
106670	269	Wire Fox Terrier	0.0102
106670	38	Bichon Frise	0.0376
106672	46	Border Collie	0.9989
106674	228	Shih Tzu	0.0839
106674	276	Yorkshire Terrier	0.1202
106674	81	Cocker Spaniel	0.0328
106674	74	Chihuahua	0.0951
106674	16	Australian Cattle Dog	0.0186
106674	78	Chow Chow	0.0152
106674	115	German Shorthaired Pointer	0.0265
106674	154	Lagotto Romagnolo	0.0219
106674	204	Pug	0.0194
106674	27	Beagle	0.041
106674	75	Chinese Crested	0.0128
106674	167	Miniature Pinscher	0.0134
106674	267	West Highland White Terrier	0.0101
106674	33	Belgian Sheepdog	0.011
106674	161	Maltese	0.0538
106674	168	Miniature Schnauzer	0.046
106674	194	Pomeranian	0.0398
106674	227	Shiba Inu	0.0117
106674	230	Siberian Husky	0.0101
106674	262	Village Dog	0.1604
106690	114	German Shepherd Dog	0.079
106690	158	Leonberger	0.0145
106690	11	American Pitbull Terrier	0.2765
106690	87	Dachshund	0.0105
106690	194	Pomeranian	0.0131
106690	276	Yorkshire Terrier	0.0215
106690	16	Australian Cattle Dog	0.0126
106690	27	Beagle	0.025
106690	51	Boxer	0.2731
106690	153	Labrador Retriever	0.025
106690	78	Chow Chow	0.0392
106690	161	Maltese	0.0131
106690	214	Rottweiler	0.0105
106690	262	Village Dog	0.0162
106690	76	Chinese Shar-Pei	0.0117
106690	221	Schipperke	0.0131
106709	114	German Shepherd Dog	0.9647
106709	61	Bulldog	0.01
106746	121	Gordon Setter	0.9988
106750	81	Cocker Spaniel	0.0104
106750	11	American Pitbull Terrier	0.0211
106750	87	Dachshund	0.0277
106750	154	Lagotto Romagnolo	0.0172
106750	196	Poodle (Toy)	0.0158
106750	18	Australian Shepherd	0.0174
106750	115	German Shorthaired Pointer	0.016
106750	120	Golden Retriever	0.2188
106750	141	Jack Russell Terrier	0.0264
106750	153	Labrador Retriever	0.2473
106750	181	Old English Sheepdog	0.0141
106750	173	Newfoundland	0.076
106750	70	Cavalier King Charles Spaniel	0.0174
106750	62	Bullmastiff	0.0229
106750	180	Nova Scotia Duck Tolling Retriever	0.0479
106750	57	Brittany	0.0171
106750	38	Bichon Frise	0.0159
106750	136	Irish Setter	0.0133
106750	73	Chesapeake Bay Retriever	0.0596
106750	121	Gordon Setter	0.0118
106752	11	American Pitbull Terrier	0.9538
106752	78	Chow Chow	0.0169
106752	51	Boxer	0.0144
106770	18	Australian Shepherd	0.9989
10679	11	American Pitbull Terrier	0.0804
10679	27	Beagle	0.0304
10679	51	Boxer	0.2416
10679	78	Chow Chow	0.1046
10679	114	German Shepherd Dog	0.0425
10679	153	Labrador Retriever	0.0442
10679	120	Golden Retriever	0.0287
10679	49	Boston Terrier	0.025
10679	123	Great Dane	0.017
10679	61	Bulldog	0.0205
10679	42	Bloodhound	0.2303
10679	140	Italian Greyhound	0.013
106816	120	Golden Retriever	0.2662
106816	195	Poodle	0.7327
106839	114	German Shepherd Dog	0.017
106839	154	Lagotto Romagnolo	0.0169
106839	16	Australian Cattle Dog	0.5049
106839	46	Border Collie	0.0146
106839	82	Collie	0.0231
106839	78	Chow Chow	0.0213
106839	124	Great Pyrenees	0.3109
106839	202	Portuguese Water Dog	0.0113
106839	123	Great Dane	0.0132
106847	11	American Pitbull Terrier	0.0136
106847	18	Australian Shepherd	0.2731
106847	27	Beagle	0.0166
106847	46	Border Collie	0.0249
106847	82	Collie	0.0339
106847	153	Labrador Retriever	0.0163
106847	195	Poodle	0.5328
106847	49	Boston Terrier	0.0123
106847	245	Staffordshire Bull Terrier	0.0101
106847	28	Bearded Collie	0.0102
106857	46	Border Collie	0.9989
106883	195	Poodle	0.4957
106883	37	Bernese Mountain Dog	0.5032
106911	37	Bernese Mountain Dog	0.4822
106911	124	Great Pyrenees	0.5166
106924	11	American Pitbull Terrier	0.3758
106924	74	Chihuahua	0.0112
106924	196	Poodle (Toy)	0.0143
106924	16	Australian Cattle Dog	0.1281
106924	46	Border Collie	0.0108
106924	51	Boxer	0.1444
106924	82	Collie	0.012
106924	153	Labrador Retriever	0.0295
106924	78	Chow Chow	0.0398
106924	124	Great Pyrenees	0.012
106924	214	Rottweiler	0.0391
106924	60	Bull Terrier	0.0163
106924	49	Boston Terrier	0.0316
106924	164	Mastiff	0.0102
106924	123	Great Dane	0.0118
106939	223	Scottish Terrier	0.0111
106939	267	West Highland White Terrier	0.9878
106972	276	Yorkshire Terrier	0.4497
106972	74	Chihuahua	0.3573
106972	11	American Pitbull Terrier	0.0124
106972	87	Dachshund	0.0153
106972	161	Maltese	0.0484
106972	194	Pomeranian	0.0367
106972	174	Norfolk Terrier	0.0119
106974	168	Miniature Schnauzer	0.0197
106974	196	Poodle (Toy)	0.0327
106974	185	Pekingese	0.0187
106974	204	Pug	0.1297
106974	276	Yorkshire Terrier	0.1016
106974	87	Dachshund	0.0401
106974	11	American Pitbull Terrier	0.0151
106974	27	Beagle	0.0113
106974	74	Chihuahua	0.3434
106974	141	Jack Russell Terrier	0.0475
106974	202	Portuguese Water Dog	0.0289
106974	167	Miniature Pinscher	0.0816
106983	11	American Pitbull Terrier	0.0299
106983	194	Pomeranian	0.0724
106983	276	Yorkshire Terrier	0.0182
106983	18	Australian Shepherd	0.0557
106983	46	Border Collie	0.1097
106983	82	Collie	0.0202
106983	141	Jack Russell Terrier	0.2254
106983	181	Old English Sheepdog	0.0341
106983	226	Shetland Sheepdog	0.02
106983	280	English Shepherd	0.0114
106983	186	Pembroke Welsh Corgi	0.2784
106983	123	Great Dane	0.0106
106983	36	Berger Picard	0.0104
106983	263	Vizsla	0.0132
106983	28	Bearded Collie	0.0229
106986	226	Shetland Sheepdog	0.0125
106986	186	Pembroke Welsh Corgi	0.0125
106986	16	Australian Cattle Dog	0.1084
106986	18	Australian Shepherd	0.0112
106986	46	Border Collie	0.6777
106986	51	Boxer	0.0239
106986	114	German Shepherd Dog	0.0257
106986	126	Greyhound	0.0102
106986	154	Lagotto Romagnolo	0.0108
106986	161	Maltese	0.0112
106986	204	Pug	0.0146
106992	158	Leonberger	0.9989
107029	38	Bichon Frise	0.4439
107029	70	Cavalier King Charles Spaniel	0.555
107033	81	Cocker Spaniel	0.0221
107033	11	American Pitbull Terrier	0.0122
107033	196	Poodle (Toy)	0.0134
107033	276	Yorkshire Terrier	0.0267
107033	16	Australian Cattle Dog	0.0391
107033	18	Australian Shepherd	0.0321
107033	27	Beagle	0.0103
107033	46	Border Collie	0.081
107033	82	Collie	0.0341
107033	141	Jack Russell Terrier	0.1908
107033	181	Old English Sheepdog	0.0341
107033	226	Shetland Sheepdog	0.0314
107033	186	Pembroke Welsh Corgi	0.3379
107033	126	Greyhound	0.0178
107033	110	French Bulldog	0.0145
107033	28	Bearded Collie	0.0139
107035	114	German Shepherd Dog	0.0403
107035	11	American Pitbull Terrier	0.1694
107035	204	Pug	0.01
107035	196	Poodle (Toy)	0.0176
107035	16	Australian Cattle Dog	0.3399
107035	18	Australian Shepherd	0.015
107035	46	Border Collie	0.0138
107035	51	Boxer	0.038
107035	82	Collie	0.0161
107035	115	German Shorthaired Pointer	0.0146
107035	141	Jack Russell Terrier	0.0237
107035	153	Labrador Retriever	0.0155
107035	78	Chow Chow	0.0147
107035	202	Portuguese Water Dog	0.015
107035	62	Bullmastiff	0.0216
107035	161	Maltese	0.0137
107035	214	Rottweiler	0.0309
107035	243	St. Bernard	0.0148
107035	60	Bull Terrier	0.0158
107035	195	Poodle	0.0134
107035	164	Mastiff	0.0209
107035	88	Dalmatian	0.013
107035	268	Whippet	0.01
107036	3	Airedale Terrier	0.9989
107043	154	Lagotto Romagnolo	0.0134
107043	230	Siberian Husky	0.0674
107043	5	Alaskan Malamute	0.0304
107043	78	Chow Chow	0.0239
107043	262	Village Dog	0.4159
107043	227	Shiba Inu	0.2069
107043	269	Wire Fox Terrier	0.0167
107043	57	Brittany	0.0173
107043	4	Akita	0.1168
107067	37	Bernese Mountain Dog	0.9989
107068	120	Golden Retriever	0.9989
107081	120	Golden Retriever	0.9989
107098	159	Lhasa Apso	0.7456
107098	228	Shih Tzu	0.1763
107098	253	Tibetan Mastiff	0.077
107104	120	Golden Retriever	0.9989
107105	195	Poodle	0.9989
107110	51	Boxer	0.0185
107110	78	Chow Chow	0.0214
107110	114	German Shepherd Dog	0.3915
107110	32	Belgian Malinois	0.0211
107110	153	Labrador Retriever	0.0123
107110	214	Rottweiler	0.0131
107110	230	Siberian Husky	0.0814
107110	5	Alaskan Malamute	0.2469
107110	243	St. Bernard	0.0137
107110	219	Samoyed	0.0328
107114	114	German Shepherd Dog	0.0935
107114	11	American Pitbull Terrier	0.0401
107114	74	Chihuahua	0.0228
107114	154	Lagotto Romagnolo	0.0203
107114	246	Standard Schnauzer	0.015
107114	42	Bloodhound	0.0165
107114	46	Border Collie	0.0171
107114	153	Labrador Retriever	0.0585
107114	230	Siberian Husky	0.3085
107114	78	Chow Chow	0.0257
107114	124	Great Pyrenees	0.1253
107114	202	Portuguese Water Dog	0.017
107114	253	Tibetan Mastiff	0.0234
107114	214	Rottweiler	0.0172
107114	212	Rhodesian Ridgeback	0.0265
107114	239	Soft Coated Wheaten Terrier	0.0131
107114	4	Akita	0.0245
107114	34	Belgian Tervuren	0.0131
107117	230	Siberian Husky	0.9972
107124	114	German Shepherd Dog	0.013
107124	11	American Pitbull Terrier	0.8932
107124	61	Bulldog	0.0143
107124	62	Bullmastiff	0.0674
107127	196	Poodle (Toy)	0.9989
107131	81	Cocker Spaniel	0.9989
107147	196	Poodle (Toy)	0.7223
107147	120	Golden Retriever	0.2625
107147	168	Miniature Schnauzer	0.0141
10718	11	American Pitbull Terrier	0.3763
10718	74	Chihuahua	0.0116
10718	51	Boxer	0.0231
10718	61	Bulldog	0.0113
10718	87	Dachshund	0.027
